data_id;data_productid;data_index;title_attribute;name;ref;image_url;unit_title;unit_value;unit_label;tags;volume_raw;volume_liters
mW7WpniBCqwPWuFet;mW7WpniBCqwPWuFet;2510;Le Anfore di Elena Casadei - Syrah (0.75l);Le Anfore di Elena Casadei - Syrah (0.75l);61137;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1135_xjuMN9SFjpv6FPu6A-small.jpeg;Fl;fl;Fl;;0.75l;0.75
Gg9RtefvbcHrCsuKf;Gg9RtefvbcHrCsuKf;2511;Le Ciel - Vin Rosé Pay's dOc (1l);Le Ciel - Vin Rosé Pay's dOc (1l);41002;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1931_4ju4yCCSkstm2iPLw-small.jpg;Fl;fl;Fl;;1l;1
qGxLwvs7FHqnCdpXi;qGxLwvs7FHqnCdpXi;2512;Le Ciel - Vin Rouge Pay's dOc (1l);Le Ciel - Vin Rouge Pay's dOc (1l);41003;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1136_Noho9rKwbCbkRNdEf-small.jpeg;Fl;fl;Fl;;1l;1
dr7wWEAMtDQoTWYED;dr7wWEAMtDQoTWYED;2513;Le Gin de Drouin (0.7l);Le Gin de Drouin (0.7l);12104;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0726_3QtTm82zgSmLpCuFr-small.jpg;Fl;fl;Fl;;0.7l;0.7
yMKXd8QJEEBPWnaJA;yMKXd8QJEEBPWnaJA;2514;Le Gin de Drouin Carmina (0.7l);Le Gin de Drouin Carmina (0.7l);12106;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0726_HnPad9YBAMgtStwBB-small.jpg;Fl;fl;Fl;;0.7l;0.7
FXCNBhWhdQGSgX5iA;FXCNBhWhdQGSgX5iA;2515;Le Gin de Drouin Cask Finish (0.7l);Le Gin de Drouin Cask Finish (0.7l);12105;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0726_FpY5wmxEJ7K9sET6y-small.jpg;Fl;fl;Fl;;0.7l;0.7
kq7msNkBmGCw6dkuT;kq7msNkBmGCw6dkuT;2516;"Le Macchiole - ""Messorio"" Merlot (0.75l)";"Le Macchiole - ""Messorio"" Merlot (0.75l)";61065;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1136_BkTjSrbCxHmKit59W-small.jpeg;Fl;fl;Fl;;0.75l;0.75
7WfJWWNYoKXEQikji;7WfJWWNYoKXEQikji;2517;"Le Macchiole - ""Messorio"" Merlot (1.5l)";"Le Macchiole - ""Messorio"" Merlot (1.5l)";61066;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1136_LaEXaphobXuEzSJEw-small.jpeg;Fl;fl;Fl;;1.5l;1.5
7NRWDojJysN638bS7;7NRWDojJysN638bS7;2518;"Le Macchiole - ""Paleo"" Bianco (0.75l)";"Le Macchiole - ""Paleo"" Bianco (0.75l)";61060;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1140_CneukxF5cBD4qibPc-small.jpeg;Fl;fl;Fl;;0.75l;0.75
KnSnnkNrRkEtRzPDR;KnSnnkNrRkEtRzPDR;2519;"Le Macchiole - ""Paleo"" Cabernet (0.75l)";"Le Macchiole - ""Paleo"" Cabernet (0.75l)";61061;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1141_nuehbayW3QtHejQsp-small.jpeg;Fl;fl;Fl;;0.75l;0.75
mTfAb6M3SorwPue63;mTfAb6M3SorwPue63;2520;"Le Macchiole - ""Paleo"" Cabernet (1.5l)";"Le Macchiole - ""Paleo"" Cabernet (1.5l)";61062;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1141_3gjLJEBdZsMs4XJch-small.jpeg;Fl;fl;Fl;;1.5l;1.5
C2wr23qFpdJzmGQL9;C2wr23qFpdJzmGQL9;2521;"Le Macchiole - ""Scrio"" Syrah (0.75l)";"Le Macchiole - ""Scrio"" Syrah (0.75l)";61063;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1141_c4ZQhGjNg4RuxNmoq-small.jpeg;Fl;fl;Fl;;0.75l;0.75
FeGEXEQpby65aknJX;FeGEXEQpby65aknJX;2522;"Le Macchiole - ""Scrio"" Syrah (1.5l)";"Le Macchiole - ""Scrio"" Syrah (1.5l)";61064;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1142_qjfWK5fhpgeBhEF3L-small.jpeg;Fl;fl;Fl;;1.5l;1.5
bWZCJ85pnvDjm8xSy;bWZCJ85pnvDjm8xSy;2523;Le Macchiole - Bolgheri Rosso (0.75l);Le Macchiole - Bolgheri Rosso (0.75l);61058;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1142_LLCt6A8ZW5SMQ32yY-small.jpeg;Fl;fl;Fl;;0.75l;0.75
AjdmtrX5TjcFT9tEk;AjdmtrX5TjcFT9tEk;2524;Le Macchiole - Bolgheri Rosso (1.5l);Le Macchiole - Bolgheri Rosso (1.5l);61059;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1142_4DPyy2H4K5RHAiicB-small.jpeg;Fl;fl;Fl;;1.5l;1.5
JBp7ei5rdLsN6925w;JBp7ei5rdLsN6925w;2525;Le Riunite - Lambrusco Amabile (0.75l);Le Riunite - Lambrusco Amabile (0.75l);46020;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1142_j6x3RyuJYmWRpHjoe-small.jpeg;Fl;fl;Fl;;0.75l;0.75
LQbRe373GiEH6xeAf;LQbRe373GiEH6xeAf;2526;Le Riunite - Lambrusco Amabile (1.5l);Le Riunite - Lambrusco Amabile (1.5l);46021;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1142_72u2hsWjB5wD6F2nH-small.jpeg;Fl;fl;Fl;;1.5l;1.5
y3tZv39CktmpEdJvk;y3tZv39CktmpEdJvk;2527;Le Tribute Tonic Water (0.2l);Le Tribute Tonic Water (0.2l);4058;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0933_3iogwYhuzQbgKHc7L-small.png;Ki (24 Fl);ki;Ki (24 Fl);;0.2l;0.2
bPWMQBubgsTkJLY69;bPWMQBubgsTkJLY69;2528;Lederer Pils (0.33l);Lederer Pils (0.33l);3023;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1557_FksMeNLAofxCA4JRB-small.jpeg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
wkW82HfJhii2DCvq6;wkW82HfJhii2DCvq6;2529;Lederer Pils (0.5l);Lederer Pils (0.5l);3267;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220824-0510_Xry2J4oDkfYDoTeJj-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
hG3iBSrj5GS9SzQmC;hG3iBSrj5GS9SzQmC;2530;Lederer Pils (30l);Lederer Pils (30l);3437;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1558_3qDNyhZmBTcF6xfiy-small.jpeg;Fass;fass;Fass;;30l;30
6XCz9bcFTrWsh6j8h;6XCz9bcFTrWsh6j8h;2531;Lederer Pils Alkoholfrei (0.5l);Lederer Pils Alkoholfrei (0.5l);3421;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1600_P7EZriEspPEJWJbam-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
x9EsMBFDNZCHWvHZY;x9EsMBFDNZCHWvHZY;2532;Leffe Blonde (0.33l);Leffe Blonde (0.33l);3311;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1600_yMZEKYmnd3hBaATmN-small.jpeg;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
KWBcwtoiwZJEKmm6y;KWBcwtoiwZJEKmm6y;2533;Legendario Elixier de Cuba 7 Jahre (0.7l);Legendario Elixier de Cuba 7 Jahre (0.7l);21154;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230511-0944_WZWuhKznBMRoTyL8A-small.jpg;Fl;fl;Fl;;0.7l;0.7
YBdqf4eY76YxNxyR8;YBdqf4eY76YxNxyR8;2534;Leikeim Alkoholfrei (0.5l);Leikeim Alkoholfrei (0.5l);3234;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1601_a4tv5ftSDpCXByHJi-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
noCWfhTYWmaMxEdYp;noCWfhTYWmaMxEdYp;2535;Leikeim Cola-Mix (0.5l);Leikeim Cola-Mix (0.5l);8279;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0437_xHwaapqZv2Rujb34J-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
skxhpdCPbr7vzxvTW;skxhpdCPbr7vzxvTW;2536;Leikeim Hell (0.5l);Leikeim Hell (0.5l);3229;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231205-1601_niW65Ro8SxmhyNpKQ-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
6eozjnoXEDbFqre5e;6eozjnoXEDbFqre5e;2537;Leikeim Kellerbier (0.5l);Leikeim Kellerbier (0.5l);3230;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0953_bG3eeBQZ8betYJ7K2-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
s6b7Sa9kftL7YgYkL;s6b7Sa9kftL7YgYkL;2538;Leikeim Landbier (0.5l);Leikeim Landbier (0.5l);3225;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0954_WShvX3aoe7J44ghba-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
MRZPByk6a7cEaytAo;MRZPByk6a7cEaytAo;2539;Leikeim Orange (0.5l);Leikeim Orange (0.5l);8277;;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
TCvfvZiT7EX9y2rtS;TCvfvZiT7EX9y2rtS;2540;Leikeim Premium Pils (0.5l);Leikeim Premium Pils (0.5l);3235;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0953_JyBK8eEJjwWsKmMvd-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
989DsDAakP35hoyQg;989DsDAakP35hoyQg;2541;Leikeim Radler (0.5l);Leikeim Radler (0.5l);3227;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0955_8R2KoYkdZDQsCccPK-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
29sAZg6vZdBvik3Nk;29sAZg6vZdBvik3Nk;2542;Leikeim Radler Naturtrüb (0.5l);Leikeim Radler Naturtrüb (0.5l);3228;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0955_usMnGGeumdpLxYE4Y-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
JdhfnYYzTRJQkfmg5;JdhfnYYzTRJQkfmg5;2543;Leikeim Weizen Alkoholfrei (0.5l);Leikeim Weizen Alkoholfrei (0.5l);3233;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-0956_tMszWfYxp8NJyjfRn-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0.5l;0.5
JoAXa3zt9LZCBSzoT;JoAXa3zt9LZCBSzoT;2544;Leinburger hell (0,5l);Leinburger hell (0,5l);3609;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250322-1736_zc3ch5LD3hZQvmeWs-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);;0,5l;0.5
KttQXjbMXuWJCSF4S;KttQXjbMXuWJCSF4S;2545;Lemon Soda (0.33l);Lemon Soda (0.33l);4055;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0351_L69hH6HDHgrRrrt5x-small.png;Ki (24 Fl);ki;Ki (24 Fl);;0.33l;0.33
xJa8jHdJ9MKaQyegx;xJa8jHdJ9MKaQyegx;2546;Lemon Squash Hausmarke (0.7l);Lemon Squash Hausmarke (0.7l);23212;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241015-0929_5hrra8KffqnBbPtp3-small.jpeg;Fl;fl;Fl;;0.7l;0.7
tYKXa8hz5X2k7Xi3s;tYKXa8hz5X2k7Xi3s;2547;LemonAid Blutorange (0.33l);LemonAid Blutorange (0.33l);8128;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-0750_euWD7MKcKjxP6Q6Ct-small.png;Ki (20 Fl);ki;Ki (20 Fl);;0.33l;0.33
3t7ZvP4HYsFayrxJv;3t7ZvP4HYsFayrxJv;2548;LemonAid Ingwer (0.33l);LemonAid Ingwer (0.33l);8127;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-0751_5mzjGQdXC9Ykumu98-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.33l;0.33
behpTCAy3gjLFAsfF;behpTCAy3gjLFAsfF;2549;LemonAid Limette (0.33l);LemonAid Limette (0.33l);8125;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-0752_RhwSuFzofGMroFLai-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);;0.33l;0.33
ruXyKHJ8vy6KqctPr;ruXyKHJ8vy6KqctPr;2550;LemonAid Maracuja (0.33l);LemonAid Maracuja (0.33l);8126;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-0753_j8pX2rDgeEG6ZCxo6-small.png;Ki (20 Fl);ki;Ki (20 Fl);;0.33l;0.33
GY3nMavhJKSkZZXkB;GY3nMavhJKSkZZXkB;2551;Leo Hillinger - Hill 1 (0.75l);Leo Hillinger - Hill 1 (0.75l);71017;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-0726_5Nt3bhpZaf4hPGjia-small.jpeg;Fl;fl;Fl;;0.75l;0.75
YHoEsBotn9m2YxfsN;YHoEsBotn9m2YxfsN;2552;Lepanto Solera Gran Reserva (0.7l);Lepanto Solera Gran Reserva (0.7l);11047;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230616-1126_fJRE3YkFqmcEA9ib7-small.jpg;Fl;fl;Fl;;0.7l;0.7
SpbH2YKnh46P6pXik;SpbH2YKnh46P6pXik;2553;Leutenbach Haselnussgeist (1l);Leutenbach Haselnussgeist (1l);19022;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0843_fPvhSDnyWEH8c8hAy-small.jpeg;Fl;fl;Fl;;1l;1
Yb3krivduZLRKmx32;Yb3krivduZLRKmx32;2554;Leutenbach Obstler (1l);Leutenbach Obstler (1l);19018;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0843_p5hpJTshf7MkSxEnC-small.jpeg;Fl;fl;Fl;;1l;1
JK5AcgPz5ZDPc34kv;JK5AcgPz5ZDPc34kv;2555;Leutenbach Schlehengeist (1l);Leutenbach Schlehengeist (1l);19021;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0843_hZzQyfnLLCCQMzKiH-small.jpeg;Fl;fl;Fl;;1l;1
HD2CBYpkraqfYypLv;HD2CBYpkraqfYypLv;2556;Leutenbach Williamsbirne (1l);Leutenbach Williamsbirne (1l);19019;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0844_4uFWmRxZTGSTFNG9G-small.jpeg;Fl;fl;Fl;;1l;1
vPBXDKPDDo7GoFCyk;vPBXDKPDDo7GoFCyk;2557;Leutenbach Zwetschge (1l);Leutenbach Zwetschge (1l);19020;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231208-0844_jfjGWDrohLqYfc6zF-small.jpeg;Fl;fl;Fl;;1l;1
qAZ8S2waSk79MNC2g;qAZ8S2waSk79MNC2g;2558;Libella ACE Orange-Karotte (0.5l);Libella ACE Orange-Karotte (0.5l);8361;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230208-1324_AzspRySKGyoyBnXNQ-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
HvaXtbi7tpHBcD2Je;HvaXtbi7tpHBcD2Je;2559;Libella Apfelschorle (0.5l);Libella Apfelschorle (0.5l);8362;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230208-1326_jsbA8i7SGLiJDj5nZ-small.png;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
7tKwLiTN23ajwWwR6;7tKwLiTN23ajwWwR6;2560;Libella Cola-Mix (0.5l);Libella Cola-Mix (0.5l);8363;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230208-1326_LthsQYNeLzxcQxJ6K-small.png;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
CWiBmztnxTksaeReH;CWiBmztnxTksaeReH;2561;Libella Iso Sport Grape-Zitrone (0.5l);Libella Iso Sport Grape-Zitrone (0.5l);8360;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0438_mdBKKAPYWsLsbhw4E-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
fYMYvfKQPQNsfkgiC;fYMYvfKQPQNsfkgiC;2562;Libella Iso Sport Kirsche (0.5l);Libella Iso Sport Kirsche (0.5l);8359;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230208-1327_X9z54uQaQcYeu8T8S-small.png;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
dWPSZwsPqrepw9edx;dWPSZwsPqrepw9edx;2563;Libella Orange (0.5l);Libella Orange (0.5l);8365;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0438_BhcHJmh2dJCFf6PL3-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
kyYqwCk5ptPmGaso9;kyYqwCk5ptPmGaso9;2564;Libella Zitrone (0.5l);Libella Zitrone (0.5l);8366;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0439_wADcvMbicZD4zT5Hn-small.jpg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0.5l;0.5
2kpeQBu9ZFYG525zN;2kpeQBu9ZFYG525zN;2565;Librandi - Bianco Critone (0.75l);Librandi - Bianco Critone (0.75l);52013;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1143_B22zdwPHbJP4ZtkYd-small.jpeg;Fl;fl;Fl;;0.75l;0.75
EdaaXJouRzuJv8k5P;EdaaXJouRzuJv8k5P;2566;Licor 1898 Huevo (1,0l);Licor 1898 Huevo (1,0l);16219;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230705-1252_AW4Gt23FFbWHDv2th-small.jpg;Flasche;flasche-;Flasche;;1,0l;1.0
CZ3KxcDEYPrtBc8WY;CZ3KxcDEYPrtBc8WY;2567;Licor 43 (0.7l);Licor 43 (0.7l);16080;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220818-0350_zNm6gds35m4uiYEdx-small.png;Fl;fl;Fl;;0.7l;0.7
z7YthHM34kEtctkxE;z7YthHM34kEtctkxE;2568;Licor 43 (1l);Licor 43 (1l);16081;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1131_QTzMfRh6eNsJueEcB-small.jpg;Fl;fl;Fl;;1l;1
7umcRkHscL65mhDgr;7umcRkHscL65mhDgr;2569;Licor 43 Orochata (0.7l);Licor 43 Orochata (0.7l);16124;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1204_odKj3kgeRkZWvib5n-small.jpg;Fl;fl;Fl;;0.7l;0.7
98PC3Ww6bQWyCj6kF;98PC3Ww6bQWyCj6kF;2570;Liddali Rosato di Nero d’Avola Sicilia DOC - Vaccaro;Liddali Rosato di Nero d’Avola Sicilia DOC - Vaccaro;60033;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240311-1608_Dg7p4vtA5KBwnENzw-small.jpeg;Fl;fl;Fl;;;
sSgHB9oyZZeRzpXm4;sSgHB9oyZZeRzpXm4;2571;Lift Apfelschorle BIB (5l);Lift Apfelschorle BIB (5l);8045;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0439_kDWZPwruZbxr8JTPE-small.jpg;Krt;krt;Krt;;5l;5
KfA8a4uJGQxAbamat;KfA8a4uJGQxAbamat;2572;Lift Apfelschorle PET (0.5l);Lift Apfelschorle PET (0.5l);8043;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240126-1330_BFL5ynZS2QLHf7aY4-small.jpeg;Ki (12 Fl);ki;Ki (12 Fl);;0.5l;0.5
TWY2jRogbfwJf97WX;TWY2jRogbfwJf97WX;2573;Lift Apfelschorle PET (1l);Lift Apfelschorle PET (1l);8044;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0439_ETL7R98EepAkiLmy5-small.jpg;Ki (12 Fl);ki;Ki (12 Fl);;1l;1
2gPtBW3RGTmmdXKax;2gPtBW3RGTmmdXKax;2574;Lillet Berry RTD 3er   (24x0,2l);Lillet Berry RTD 3er   (24x0,2l);2108;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240415-1144_Fhg2fHQhhH7agzvgh-small.jpeg;ki;ki;ki;;0,2l;0.2
2xYDvybk3WSMMJ6Sw;2xYDvybk3WSMMJ6Sw;2575;Lillet Blanc (0.75l);Lillet Blanc (0.75l);2001;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1043_ZSRCatTNf5KjRtkj3-small.jpg;Fl;fl;Fl;;0.75l;0.75
a7DdJTqFJYbqqihBT;a7DdJTqFJYbqqihBT;2576;Lillet Rose (0.75l);Lillet Rose (0.75l);2002;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230606-1042_MHTzttJZva75uc5cb-small.jpg;Fl;fl;Fl;;0.75l;0.75
FQzJwFnzpCBNXydBi;FQzJwFnzpCBNXydBi;2577;Lillet Rose White Peach RTD        (12x0,2l);Lillet Rose White Peach RTD        (12x0,2l);2117;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240925-1000_ZvKwXmMjsPRLCruay-small.jpeg;12;12;12;;0,2l;0.2
RcXyEFrX82scSWuWp;RcXyEFrX82scSWuWp;2578;Lillet Rouge (0.75l);Lillet Rouge (0.75l);2003;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1230_YofKs7onf2aef6PJs-small.jpeg;Fl;fl;Fl;;0.75l;0.75
ka82HoJGCZhFGB7bQ;ka82HoJGCZhFGB7bQ;2579;Lime Juice Hausmarke (0.7l);Lime Juice Hausmarke (0.7l);23211;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241015-0928_kunERKLCjz8q8vxsN-small.jpeg;Fl;fl;Fl;;0.7l;0.7
aHB7aAXcuKaSHXZtR;aHB7aAXcuKaSHXZtR;2580;Limetten 1 kg;Limetten 1 kg;96002;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250117-1352_XR8w79h6DRNDDxnyk-small.jpeg;Sack;sack;Sack;Vorbesteller | Vorbesteller;;
xKGuc3yTnm2c56mq2;xKGuc3yTnm2c56mq2;2581;Limoncello di Capri (0.5l);Limoncello di Capri (0.5l);16075;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1204_TQ6Lgg8sYC4yEw6QJ-small.jpg;Fl;fl;Fl;;0.5l;0.5
6o6GwReroS8ajmdMj;6o6GwReroS8ajmdMj;2582;Limoncello di Capri (0.7l);Limoncello di Capri (0.7l);16076;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1205_PbdMyBP9ReqtP4JMG-small.jpg;Fl;fl;Fl;;0.7l;0.7
T5pQW2x46bAH8Sykh;T5pQW2x46bAH8Sykh;2583;Limoncello di Capri (1l);Limoncello di Capri (1l);16077;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1205_Bvm5Cxt6AypARQwPD-small.jpg;Fl;fl;Fl;;1l;1
sjFjuWZi6WieBRhh8;sjFjuWZi6WieBRhh8;2584;Lind & Lime London Dry Gin (0.7l);Lind & Lime London Dry Gin (0.7l);12202;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0727_BJcKeFqvh8QdPa9ap-small.jpg;Fl;fl;Fl;;0.7l;0.7
in9r7p35H6SGkFPQd;in9r7p35H6SGkFPQd;2585;Lindenbräu Vollbier (30l);Lindenbräu Vollbier (30l);3352;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240523-1047_QGYSFqSgJHNZCDAp8-small.jpeg;Fass;ki;Fass;;30l;30
Kx3A69kGpgaNmwcYr;Kx3A69kGpgaNmwcYr;2586;Lindenbräu Vollbier Hell (20x0,5l);Lindenbräu Vollbier Hell (20x0,5l);3368;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-0722_otvvBsTGGSBCNAoZt-small.jpeg;Ki (20 Fl);ki;Ki (20 Fl);Vorbesteller | Vorbesteller;0,5l;0.5
KgoQZ43f6uJ5XjRtr;KgoQZ43f6uJ5XjRtr;2587;Linie Aquavit (0.7l);Linie Aquavit (0.7l);2050;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1230_7pnAPrGzwrwAGvzwy-small.jpeg;Fl;fl;Fl;;0.7l;0.7
bd2PwiB6ED6SBKwrk;bd2PwiB6ED6SBKwrk;2588;Lioko Mexikaner (0.7l);Lioko Mexikaner (0.7l);16108;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221220-0910_fqr2FWopB5AHHA9DJ-small.jpg;Fl;fl;Fl;;0.7l;0.7
vYc89B25Ka8H2REiA;vYc89B25Ka8H2REiA;2589;Lion's Munich Vodka (0.7l);Lion's Munich Vodka (0.7l);25072;https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2130_yQc9AdxzSoZWBzczC-small.jpg;Fl;fl;Fl;;0.7l;0.7
